DateTime,temp1,temp2
2015-03-24 15:02:00,16.89,-5.05
2015-03-24 15:03:00,16.89,-5.0249999999999995
2015-03-24 15:04:00,15.92,-5.0
2015-03-24 15:05:00,16.89,-4.975
2015-03-24 15:06:00,15.92,-4.949999999999999
2015-03-24 15:07:00,16.89,-4.925
2015-03-24 15:08:00,16.89,-4.8999999999999995
2015-03-24 15:09:00,15.92,-4.875
2015-03-24 15:10:00,15.92,-4.85
2015-03-24 15:11:00,16.41,-4.824999999999999
2015-03-24 15:12:00,16.41,-4.8
2015-03-24 15:13:00,16.41,-4.7749999999999995
2015-03-24 15:14:00,15.43,-4.75
2015-03-24 15:15:00,15.92,-4.725
2015-03-24 15:16:00,16.41,-4.7
2015-03-24 15:17:00,15.92,-4.675
2015-03-24 15:18:00,15.92,-4.6499999999999995
2015-03-24 15:19:00,16.41,-4.625
2015-03-24 15:20:00,15.43,-4.6
2015-03-24 15:21:00,16.41,-4.575
2015-03-24 15:22:00,16.41,-4.55
2015-03-24 15:23:00,15.92,-4.5249999999999995
2015-03-24 15:24:00,14.94,-4.5
2015-03-24 15:25:00,16.41,-4.475
2015-03-24 15:26:00,16.89,-4.45
2015-03-24 15:27:00,16.89,-4.425
2015-03-24 15:28:00,16.41,-4.4
2015-03-24 15:29:00,16.41,-4.375
2015-03-24 15:30:00,16.89,-4.35
2015-03-24 15:31:00,16.41,-4.325
2015-03-24 15:32:00,16.89,-4.3
2015-03-24 15:33:00,16.89,-4.275
2015-03-24 15:34:00,16.41,-4.25
2015-03-24 15:35:00,16.89,-4.225
2015-03-24 15:36:00,16.41,-4.2
2015-03-24 15:37:00,15.92,-4.175
2015-03-24 15:38:00,16.41,-4.15
2015-03-24 15:39:00,15.43,-4.125
2015-03-24 15:40:00,16.41,-4.1
2015-03-24 15:41:00,16.41,-4.075
2015-03-24 15:42:00,15.92,-4.05
2015-03-24 15:43:00,16.41,-4.025
2015-03-24 15:44:00,15.92,-4.0
2015-03-24 15:45:00,15.92,-3.975
2015-03-24 15:46:00,15.92,-3.95
2015-03-24 15:47:00,16.41,-3.925
2015-03-24 15:48:00,16.41,-3.9000000000000004
2015-03-24 15:49:00,14.94,-3.875
2015-03-24 15:50:00,15.92,-3.85
2015-03-24 15:51:00,16.41,-3.825
2015-03-24 15:52:00,15.92,-3.8
2015-03-24 15:53:00,16.41,-3.7750000000000004
2015-03-24 15:54:00,15.92,-3.75
2015-03-24 15:55:00,16.89,-3.725
2015-03-24 15:56:00,16.89,-3.7
2015-03-24 15:57:00,16.41,-3.6750000000000003
2015-03-24 15:58:00,16.89,-3.6500000000000004
2015-03-24 15:59:00,16.41,-3.625
2015-03-24 16:00:00,16.89,-3.6
2015-03-24 16:01:00,16.89,-3.586666666666667
2015-03-24 16:02:00,16.89,-3.5733333333333333
2015-03-24 16:03:00,16.41,-3.56
2015-03-24 16:04:00,15.92,-3.546666666666667
2015-03-24 16:05:00,15.92,-3.533333333333333
2015-03-24 16:06:00,16.41,-3.52
2015-03-24 16:07:00,16.41,-3.506666666666667
2015-03-24 16:08:00,16.41,-3.493333333333333
2015-03-24 16:09:00,15.43,-3.48
2015-03-24 16:10:00,16.41,-3.466666666666667
2015-03-24 16:11:00,16.41,-3.453333333333333
2015-03-24 16:12:00,15.92,-3.44
2015-03-24 16:13:00,16.41,-3.4266666666666667
2015-03-24 16:14:00,15.43,-3.4133333333333336
2015-03-24 16:15:00,15.92,-3.4
2015-03-24 16:16:00,16.41,-3.3866666666666667
2015-03-24 16:17:00,15.92,-3.3733333333333335
2015-03-24 16:18:00,16.41,-3.36
2015-03-24 16:19:00,15.92,-3.3466666666666667
2015-03-24 16:20:00,16.41,-3.3333333333333335
2015-03-24 16:21:00,16.89,-3.32
2015-03-24 16:22:00,16.41,-3.3066666666666666
2015-03-24 16:23:00,16.41,-3.2933333333333334
2015-03-24 16:24:00,16.41,-3.28
2015-03-24 16:25:00,16.41,-3.2666666666666666
2015-03-24 16:26:00,16.89,-3.2533333333333334
2015-03-24 16:27:00,16.41,-3.24
2015-03-24 16:28:00,16.89,-3.2266666666666666
2015-03-24 16:29:00,15.92,-3.2133333333333334
2015-03-24 16:30:00,15.92,-3.2
2015-03-24 16:31:00,15.92,-3.1866666666666665
2015-03-24 16:32:00,16.41,-3.1733333333333333
2015-03-24 16:33:00,16.41,-3.16
2015-03-24 16:34:00,15.43,-3.1466666666666665
2015-03-24 16:35:00,16.41,-3.1333333333333333
2015-03-24 16:36:00,16.41,-3.12
2015-03-24 16:37:00,16.89,-3.1066666666666665
2015-03-24 16:38:00,16.41,-3.0933333333333333
2015-03-24 16:39:00,15.92,-3.08
2015-03-24 16:40:00,16.41,-3.0666666666666664
2015-03-24 16:41:00,15.92,-3.0533333333333332
2015-03-24 16:42:00,16.41,-3.04
2015-03-24 16:43:00,16.41,-3.0266666666666664
2015-03-24 16:44:00,15.92,-3.013333333333333
2015-03-24 16:45:00,15.92,-3.0
2015-03-24 16:46:00,15.92,-2.9866666666666664
2015-03-24 16:47:00,16.41,-2.973333333333333
2015-03-24 16:48:00,16.41,-2.96
2015-03-24 16:49:00,15.92,-2.9466666666666663
2015-03-24 16:50:00,15.43,-2.933333333333333
2015-03-24 16:51:00,16.41,-2.92
2015-03-24 16:52:00,16.41,-2.9066666666666663
2015-03-24 16:53:00,15.43,-2.893333333333333
2015-03-24 16:54:00,16.41,-2.88
2015-03-24 16:55:00,16.41,-2.8666666666666663
2015-03-24 16:56:00,16.41,-2.853333333333333
2015-03-24 16:57:00,16.89,-2.84
2015-03-24 16:58:00,16.41,-2.8266666666666667
2015-03-24 16:59:00,16.41,-2.813333333333333
2015-03-24 17:00:00,16.89,-2.8
2015-03-24 17:01:00,16.89,-2.7783333333333333
2015-03-24 17:02:00,15.92,-2.7566666666666664
2015-03-24 17:03:00,16.41,-2.735
2015-03-24 17:04:00,16.89,-2.7133333333333334
2015-03-24 17:05:00,15.92,-2.6916666666666664
2015-03-24 17:06:00,16.41,-2.67
2015-03-24 17:07:00,15.92,-2.648333333333333
2015-03-24 17:08:00,15.92,-2.6266666666666665
2015-03-24 17:09:00,16.41,-2.605
2015-03-24 17:10:00,15.43,-2.583333333333333
2015-03-24 17:11:00,16.41,-2.5616666666666665
2015-03-24 17:12:00,16.41,-2.54
2015-03-24 17:13:00,15.92,-2.518333333333333
2015-03-24 17:14:00,15.43,-2.4966666666666666
2015-03-24 17:15:00,15.92,-2.4749999999999996
2015-03-24 17:16:00,16.41,-2.453333333333333
2015-03-24 17:17:00,16.41,-2.4316666666666666
2015-03-24 17:18:00,15.92,-2.4099999999999997
2015-03-24 17:19:00,15.43,-2.388333333333333
2015-03-24 17:20:00,16.41,-2.3666666666666667
2015-03-24 17:21:00,15.92,-2.3449999999999998
2015-03-24 17:22:00,15.92,-2.3233333333333333
2015-03-24 17:23:00,16.41,-2.3016666666666667
2015-03-24 17:24:00,15.43,-2.28
2015-03-24 17:25:00,16.41,-2.2583333333333333
2015-03-24 17:26:00,15.92,-2.2366666666666664
2015-03-24 17:27:00,15.92,-2.215
2015-03-24 17:28:00,15.92,-2.1933333333333334
2015-03-24 17:29:00,15.43,-2.1716666666666664
2015-03-24 17:30:00,16.41,-2.15
2015-03-24 17:31:00,16.41,-2.128333333333333
2015-03-24 17:32:00,15.43,-2.1066666666666665
2015-03-24 17:33:00,16.41,-2.085
2015-03-24 17:34:00,15.92,-2.0633333333333335
2015-03-24 17:35:00,15.92,-2.0416666666666665
2015-03-24 17:36:00,16.41,-2.02
2015-03-24 17:37:00,16.89,-1.9983333333333333
2015-03-24 17:38:00,16.41,-1.9766666666666666
2015-03-24 17:39:00,15.92,-1.955
2015-03-24 17:40:00,16.41,-1.9333333333333331
2015-03-24 17:41:00,16.89,-1.9116666666666666
2015-03-24 17:42:00,15.92,-1.89
2015-03-24 17:43:00,16.41,-1.8683333333333332
2015-03-24 17:44:00,15.92,-1.8466666666666667
2015-03-24 17:45:00,16.41,-1.825
2015-03-24 17:46:00,16.41,-1.8033333333333332
2015-03-24 17:47:00,15.92,-1.7816666666666665
2015-03-24 17:48:00,16.41,-1.76
2015-03-24 17:49:00,15.43,-1.7383333333333333
2015-03-24 17:50:00,16.89,-1.7166666666666666
2015-03-24 17:51:00,16.41,-1.695
2015-03-24 17:52:00,16.41,-1.6733333333333333
2015-03-24 17:53:00,16.41,-1.6516666666666666
2015-03-24 17:54:00,15.43,-1.63
2015-03-24 17:55:00,16.41,-1.6083333333333334
2015-03-24 17:56:00,15.92,-1.5866666666666667
2015-03-24 17:57:00,16.41,-1.565
2015-03-24 17:58:00,16.41,-1.5433333333333332
2015-03-24 17:59:00,15.92,-1.5216666666666667
2015-03-24 18:00:00,16.41,-1.5
2015-03-24 18:01:00,15.92,-1.49
2015-03-24 18:02:00,15.43,-1.48
2015-03-24 18:03:00,15.92,-1.47
2015-03-24 18:04:00,16.41,-1.46
2015-03-24 18:05:00,16.41,-1.45
2015-03-24 18:06:00,16.41,-1.44
2015-03-24 18:07:00,16.41,-1.43
2015-03-24 18:08:00,16.41,-1.42
2015-03-24 18:09:00,15.92,-1.41
2015-03-24 18:10:00,16.89,-1.4
2015-03-24 18:11:00,16.89,-1.39
2015-03-24 18:12:00,16.41,-1.38
2015-03-24 18:13:00,16.41,-1.37
2015-03-24 18:14:00,16.41,-1.3599999999999999
2015-03-24 18:15:00,16.41,-1.35
2015-03-24 18:16:00,16.41,-1.34
2015-03-24 18:17:00,16.41,-1.33
2015-03-24 18:18:00,15.92,-1.32
2015-03-24 18:19:00,16.41,-1.31
2015-03-24 18:20:00,16.41,-1.3
2015-03-24 18:21:00,15.92,-1.29
2015-03-24 18:22:00,15.43,-1.28
2015-03-24 18:23:00,16.41,-1.27
2015-03-24 18:24:00,15.43,-1.26
2015-03-24 18:25:00,15.92,-1.25
2015-03-24 18:26:00,15.92,-1.24
2015-03-24 18:27:00,15.92,-1.23
2015-03-24 18:28:00,14.94,-1.22
2015-03-24 18:29:00,15.43,-1.21
2015-03-24 18:30:00,15.92,-1.2
2015-03-24 18:31:00,15.43,-1.19
2015-03-24 18:32:00,15.92,-1.18
2015-03-24 18:33:00,15.92,-1.17
2015-03-24 18:34:00,16.41,-1.16
2015-03-24 18:35:00,16.41,-1.15
2015-03-24 18:36:00,16.41,-1.1400000000000001
2015-03-24 18:37:00,15.92,-1.13
2015-03-24 18:38:00,15.43,-1.12
2015-03-24 18:39:00,15.43,-1.1099999999999999
2015-03-24 18:40:00,16.41,-1.1
2015-03-24 18:41:00,16.41,-1.0899999999999999
2015-03-24 18:42:00,16.41,-1.08
2015-03-24 18:43:00,16.89,-1.07
2015-03-24 18:44:00,15.92,-1.06
2015-03-24 18:45:00,16.89,-1.05
2015-03-24 18:46:00,16.89,-1.04
2015-03-24 18:47:00,16.89,-1.03
2015-03-24 18:48:00,16.41,-1.02
2015-03-24 18:49:00,15.43,-1.01
2015-03-24 18:50:00,16.89,-1.0
2015-03-24 18:51:00,16.41,-0.99
2015-03-24 18:52:00,16.41,-0.98
2015-03-24 18:53:00,16.41,-0.97
2015-03-24 18:54:00,15.43,-0.96
2015-03-24 18:55:00,16.41,-0.95
2015-03-24 18:56:00,15.92,-0.94
2015-03-24 18:57:00,15.43,-0.9299999999999999
2015-03-24 18:58:00,15.92,-0.92
2015-03-24 18:59:00,16.89,-0.91
2015-03-24 19:00:00,16.41,-0.9
2015-03-24 19:01:00,15.43,-0.8883333333333333
2015-03-24 19:02:00,16.41,-0.8766666666666667
2015-03-24 19:03:00,15.92,-0.865
2015-03-24 19:04:00,14.94,-0.8533333333333334
2015-03-24 19:05:00,16.41,-0.8416666666666667
2015-03-24 19:06:00,16.41,-0.8300000000000001
2015-03-24 19:07:00,16.41,-0.8183333333333334
2015-03-24 19:08:00,15.92,-0.8066666666666666
2015-03-24 19:09:00,15.43,-0.795
2015-03-24 19:10:00,16.41,-0.7833333333333333
2015-03-24 19:11:00,15.92,-0.7716666666666667
2015-03-24 19:12:00,16.41,-0.76
2015-03-24 19:13:00,16.89,-0.7483333333333334
2015-03-24 19:14:00,16.41,-0.7366666666666667
2015-03-24 19:15:00,16.89,-0.7250000000000001
2015-03-24 19:16:00,16.89,-0.7133333333333334
2015-03-24 19:17:00,16.41,-0.7016666666666667
2015-03-24 19:18:00,16.41,-0.6900000000000001
2015-03-24 19:19:00,15.43,-0.6783333333333333
2015-03-24 19:20:00,16.89,-0.6666666666666667
2015-03-24 19:21:00,16.89,-0.655
2015-03-24 19:22:00,15.43,-0.6433333333333333
2015-03-24 19:23:00,16.41,-0.6316666666666667
2015-03-24 19:24:00,15.92,-0.6200000000000001
2015-03-24 19:25:00,15.92,-0.6083333333333334
2015-03-24 19:26:00,15.92,-0.5966666666666667
2015-03-24 19:27:00,16.41,-0.5850000000000001
2015-03-24 19:28:00,16.41,-0.5733333333333334
2015-03-24 19:29:00,15.43,-0.5616666666666668
2015-03-24 19:30:00,15.92,-0.55
2015-03-24 19:31:00,15.92,-0.5383333333333333
2015-03-24 19:32:00,15.92,-0.5266666666666667
2015-03-24 19:33:00,15.92,-0.5150000000000001
2015-03-24 19:34:00,15.92,-0.5033333333333334
2015-03-24 19:35:00,15.92,-0.49166666666666675
2015-03-24 19:36:00,15.92,-0.4800000000000001
2015-03-24 19:37:00,15.92,-0.4683333333333334
2015-03-24 19:38:00,15.43,-0.4566666666666667
2015-03-24 19:39:00,16.41,-0.44500000000000006
2015-03-24 19:40:00,16.41,-0.4333333333333334
2015-03-24 19:41:00,15.92,-0.42166666666666675
2015-03-24 19:42:00,16.89,-0.4100000000000001
2015-03-24 19:43:00,16.41,-0.39833333333333343
2015-03-24 19:44:00,15.92,-0.3866666666666667
2015-03-24 19:45:00,16.89,-0.3750000000000001
2015-03-24 19:46:00,16.89,-0.3633333333333334
2015-03-24 19:47:00,16.89,-0.3516666666666668
2015-03-24 19:48:00,16.89,-0.3400000000000001
2015-03-24 19:49:00,15.92,-0.32833333333333337
2015-03-24 19:50:00,16.41,-0.31666666666666676
2015-03-24 19:51:00,15.92,-0.30500000000000005
2015-03-24 19:52:00,15.92,-0.29333333333333345
2015-03-24 19:53:00,15.92,-0.28166666666666673
2015-03-24 19:54:00,15.43,-0.27000000000000013
2015-03-24 19:55:00,16.41,-0.2583333333333334
2015-03-24 19:56:00,16.41,-0.2466666666666667
2015-03-24 19:57:00,16.41,-0.2350000000000001
2015-03-24 19:58:00,16.41,-0.22333333333333338
2015-03-24 19:59:00,16.41,-0.21166666666666678
2015-03-24 20:00:00,16.41,-0.2
2015-03-24 20:01:00,16.41,-0.18833333333333335
2015-03-24 20:02:00,16.41,-0.1766666666666667
2015-03-24 20:03:00,15.43,-0.165
2015-03-24 20:04:00,15.92,-0.15333333333333335
2015-03-24 20:05:00,15.92,-0.1416666666666667
2015-03-24 20:06:00,15.92,-0.13
2015-03-24 20:07:00,15.92,-0.11833333333333335
2015-03-24 20:08:00,16.41,-0.10666666666666669
2015-03-24 20:09:00,15.92,-0.09500000000000003
2015-03-24 20:10:00,16.41,-0.08333333333333336
2015-03-24 20:11:00,16.41,-0.07166666666666668
2015-03-24 20:12:00,16.89,-0.060000000000000026
2015-03-24 20:13:00,17.38,-0.04833333333333337
2015-03-24 20:14:00,15.43,-0.03666666666666668
2015-03-24 20:15:00,16.41,-0.025000000000000022
2015-03-24 20:16:00,16.89,-0.013333333333333364
2015-03-24 20:17:00,16.41,-0.0016666666666667052
2015-03-24 20:18:00,16.89,0.009999999999999953
2015-03-24 20:19:00,15.92,0.02166666666666664
2015-03-24 20:20:00,16.41,0.0333333333333333
2015-03-24 20:21:00,15.92,0.04499999999999996
2015-03-24 20:22:00,16.41,0.05666666666666664
2015-03-24 20:23:00,16.41,0.0683333333333333
2015-03-24 20:24:00,15.92,0.07999999999999996
2015-03-24 20:25:00,15.92,0.09166666666666662
2015-03-24 20:26:00,15.92,0.10333333333333328
2015-03-24 20:27:00,16.41,0.11499999999999994
2015-03-24 20:28:00,16.41,0.12666666666666665
2015-03-24 20:29:00,15.92,0.1383333333333333
2015-03-24 20:30:00,14.94,0.14999999999999997
2015-03-24 20:31:00,16.41,0.16166666666666663
2015-03-24 20:32:00,15.92,0.17333333333333328
2015-03-24 20:33:00,15.92,0.18499999999999994
2015-03-24 20:34:00,16.89,0.1966666666666666
2015-03-24 20:35:00,15.92,0.20833333333333326
2015-03-24 20:36:00,15.92,0.21999999999999992
2015-03-24 20:37:00,16.89,0.23166666666666663
2015-03-24 20:38:00,16.41,0.2433333333333333
2015-03-24 20:39:00,15.92,0.25499999999999995
2015-03-24 20:40:00,16.89,0.2666666666666666
2015-03-24 20:41:00,16.89,0.27833333333333327
2015-03-24 20:42:00,17.38,0.2899999999999999
2015-03-24 20:43:00,16.89,0.3016666666666666
2015-03-24 20:44:00,15.92,0.3133333333333333
2015-03-24 20:45:00,16.89,0.3249999999999999
2015-03-24 20:46:00,16.41,0.3366666666666666
2015-03-24 20:47:00,15.92,0.3483333333333332
2015-03-24 20:48:00,16.41,0.35999999999999993
2015-03-24 20:49:00,16.89,0.37166666666666665
2015-03-24 20:50:00,16.41,0.38333333333333325
2015-03-24 20:51:00,16.89,0.39499999999999996
2015-03-24 20:52:00,16.41,0.40666666666666657
2015-03-24 20:53:00,16.41,0.4183333333333333
2015-03-24 20:54:00,15.92,0.4299999999999999
2015-03-24 20:55:00,15.43,0.4416666666666666
2015-03-24 20:56:00,16.41,0.4533333333333333
2015-03-24 20:57:00,16.41,0.4649999999999999
2015-03-24 20:58:00,15.92,0.4766666666666666
2015-03-24 20:59:00,15.92,0.48833333333333323
2015-03-24 21:00:00,15.92,0.5
